ITEM;TimeStamp;Fecha-Hora;Temp2M;RH2M;PreS;Rain;;;
13033;;27/6/2024 0:00;6.9;97.17;70.23;1.49;;;
13034;;27/6/2024 1:00;6.54;97.01;70.19;1.63;;;
13035;;27/6/2024 2:00;6.25;97.17;70.15;2.06;;;
13036;;27/6/2024 3:00;6.05;96.83;70.14;2.36;;;
13037;;27/6/2024 4:00;5.86;96.54;70.13;2.14;;;
13038;;27/6/2024 5:00;5.84;96.2;70.14;1.76;;;
13039;;27/6/2024 6:00;6.38;95.37;70.15;1.33;;;
13040;;27/6/2024 7:00;7.77;92.77;70.19;0.11;;;
13041;;27/6/2024 8:00;9.09;90.77;70.23;0.1;;;
13042;;27/6/2024 9:00;10.61;84.87;70.25;0.11;;;
13043;;27/6/2024 10:00;12.0;77.63;70.25;0.15;;;
13044;;27/6/2024 11:00;12.7;73.36;70.23;0.21;;;
13045;;27/6/2024 12:00;13.01;71.91;70.18;0.3;;;
13046;;27/6/2024 13:00;13.31;71.11;70.12;0.37;;;
13047;;27/6/2024 14:00;13.21;71.73;70.06;0.4;;;
13048;;27/6/2024 15:00;12.74;73.94;70.03;0.4;;;
13049;;27/6/2024 16:00;12.02;77.53;70.03;0.34;;;
13050;;27/6/2024 17:00;10.82;85.0;70.06;0.36;;;
13051;;27/6/2024 18:00;9.26;95.47;70.1;0.41;;;
13052;;27/6/2024 19:00;8.47;99.48;70.15;0.39;;;
13053;;27/6/2024 20:00;7.94;100.0;70.21;0.18;;;
13054;;27/6/2024 21:00;7.51;100.0;70.24;0.07;;;
13055;;27/6/2024 22:00;7.13;100.0;70.25;0.05;;;
13056;;27/6/2024 23:00;6.9;100.0;70.23;0.03;;;
13057;;28/6/2024 0:00;6.58;100.0;70.19;0.02;;;
13058;;28/6/2024 1:00;6.2;100.0;70.14;0.01;;;
13059;;28/6/2024 2:00;5.85;100.0;70.1;0.01;;;
13060;;28/6/2024 3:00;5.52;100.0;70.1;0.01;;;
13061;;28/6/2024 4:00;5.27;100.0;70.12;0.01;;;
13062;;28/6/2024 5:00;5.09;100.0;70.15;0.01;;;
13063;;28/6/2024 6:00;5.77;98.9;70.18;0.01;;;
13064;;28/6/2024 7:00;8.37;87.16;70.22;0.36;;;
13065;;28/6/2024 8:00;10.78;78.82;70.25;0.74;;;
13066;;28/6/2024 9:00;12.56;74.15;70.27;1.26;;;
13067;;28/6/2024 10:00;13.72;71.22;70.26;1.96;;;
13068;;28/6/2024 11:00;14.11;70.39;70.24;3.01;;;
13069;;28/6/2024 12:00;14.17;70.91;70.2;4.93;;;
13070;;28/6/2024 13:00;14.37;71.02;70.14;7.06;;;
13071;;28/6/2024 14:00;14.57;70.78;70.08;9.3;;;
13072;;28/6/2024 15:00;13.87;73.83;70.05;10.47;;;
13073;;28/6/2024 16:00;12.98;78.54;70.05;9.67;;;
13074;;28/6/2024 17:00;11.81;86.21;70.08;8.49;;;
13075;;28/6/2024 18:00;10.16;96.09;70.12;7.75;;;
13076;;28/6/2024 19:00;9.5;99.03;70.18;5.31;;;
13077;;28/6/2024 20:00;8.98;100.0;70.24;4.36;;;
13078;;28/6/2024 21:00;8.58;100.0;70.27;2.11;;;
13079;;28/6/2024 22:00;8.22;100.0;70.28;1.12;;;
13080;;28/6/2024 23:00;8.05;99.52;70.27;0.6;;;
13081;;29/6/2024 0:00;7.94;98.74;70.22;0.39;;;
13082;;29/6/2024 1:00;7.67;97.52;70.17;0.22;;;
13083;;29/6/2024 2:00;7.22;96.9;70.13;0.12;;;
13084;;29/6/2024 3:00;6.57;97.64;70.12;0.04;;;
13085;;29/6/2024 4:00;6.03;97.92;70.14;0.01;;;
13086;;29/6/2024 5:00;5.74;97.4;70.17;0.0;;;
13087;;29/6/2024 6:00;6.23;95.96;70.21;0.0;;;
13088;;29/6/2024 7:00;9.2;86.37;70.25;0.02;;;
13089;;29/6/2024 8:00;11.38;78.76;70.28;0.01;;;
13090;;29/6/2024 9:00;13.63;70.45;70.29;0.1;;;
13091;;29/6/2024 10:00;15.13;66.32;70.28;1.11;;;
13092;;29/6/2024 11:00;15.77;65.74;70.25;3.02;;;
13093;;29/6/2024 12:00;15.9;66.2;70.2;5.69;;;
13094;;29/6/2024 13:00;15.83;66.87;70.14;8.03;;;
13095;;29/6/2024 14:00;15.51;68.53;70.09;9.22;;;
13096;;29/6/2024 15:00;14.92;70.84;70.08;9.43;;;
13097;;29/6/2024 16:00;13.92;75.15;70.08;8.81;;;
13098;;29/6/2024 17:00;12.59;83.52;70.1;8.69;;;
13099;;29/6/2024 18:00;10.06;96.3;70.14;7.86;;;
13100;;29/6/2024 19:00;9.08;100.0;70.19;7.08;;;
13101;;29/6/2024 20:00;8.73;100.0;70.24;4.77;;;
13102;;29/6/2024 21:00;8.42;100.0;70.27;4.0;;;
13103;;29/6/2024 22:00;8.19;100.0;70.28;3.23;;;
13104;;29/6/2024 23:00;8.06;99.05;70.28;2.08;;;
13105;;30/6/2024 0:00;7.7;98.38;70.24;1.15;;;
13106;;30/6/2024 1:00;7.16;97.92;70.18;0.49;;;
13107;;30/6/2024 2:00;6.69;97.55;70.14;0.27;;;
13108;;30/6/2024 3:00;6.5;96.96;70.12;0.24;;;
13109;;30/6/2024 4:00;6.64;96.71;70.12;0.38;;;
13110;;30/6/2024 5:00;6.73;96.69;70.12;1.21;;;
13111;;30/6/2024 6:00;7.09;96.45;70.14;2.82;;;
13112;;30/6/2024 7:00;8.2;94.68;70.17;3.9;;;
13113;;30/6/2024 8:00;9.78;93.15;70.2;4.33;;;
13114;;30/6/2024 9:00;11.49;88.07;70.22;5.14;;;
13115;;30/6/2024 10:00;12.54;83.09;70.21;6.19;;;
13116;;30/6/2024 11:00;13.22;79.07;70.18;7.14;;;
13117;;30/6/2024 12:00;13.63;76.65;70.14;8.01;;;
13118;;30/6/2024 13:00;13.49;77.14;70.08;8.13;;;
13119;;30/6/2024 14:00;13.15;78.67;70.03;7.17;;;
13120;;30/6/2024 15:00;12.61;81.16;70.0;5.98;;;
13121;;30/6/2024 16:00;11.93;84.64;70.0;4.67;;;
13122;;30/6/2024 17:00;10.92;90.86;70.02;3.57;;;
13123;;30/6/2024 18:00;9.7;97.17;70.07;3.85;;;
13124;;30/6/2024 19:00;9.2;97.62;70.12;2.65;;;
13125;;30/6/2024 20:00;8.73;96.59;70.18;1.78;;;
13126;;30/6/2024 21:00;8.11;95.83;70.21;1.48;;;
13127;;30/6/2024 22:00;7.51;95.65;70.22;1.32;;;
13128;;30/6/2024 23:00;7.01;95.63;70.21;1.31;;;
13129;;1/7/2024 0:00;6.63;95.35;70.16;1.45;;;
13130;;1/7/2024 1:00;6.28;95.5;70.11;0.5;;;
13131;;1/7/2024 2:00;6.21;95.91;70.07;0.61;;;
13132;;1/7/2024 3:00;6.24;96.27;70.05;0.65;;;
13133;;1/7/2024 4:00;6.35;96.94;70.05;0.61;;;
13134;;1/7/2024 5:00;6.6;97.26;70.07;0.68;;;
13135;;1/7/2024 6:00;7.19;96.71;70.09;0.93;;;
13136;;1/7/2024 7:00;8.74;94.09;70.13;1.78;;;
13137;;1/7/2024 8:00;10.2;89.99;70.17;3.0;;;
13138;;1/7/2024 9:00;11.85;82.91;70.19;4.16;;;
13139;;1/7/2024 10:00;13.05;76.34;70.2;5.4;;;
13140;;1/7/2024 11:00;13.77;72.69;70.19;7.23;;;
13141;;1/7/2024 12:00;14.26;70.31;70.16;9.89;;;
13142;;1/7/2024 13:00;14.56;68.83;70.1;12.08;;;
13143;;1/7/2024 14:00;14.47;69.17;70.04;12.55;;;
13144;;1/7/2024 15:00;13.85;71.76;70.0;12.1;;;
13145;;1/7/2024 16:00;12.66;77.09;69.99;10.95;;;
13146;;1/7/2024 17:00;11.2;85.75;70.01;10.3;;;
13147;;1/7/2024 18:00;9.78;94.79;70.05;10.41;;;
13148;;1/7/2024 19:00;9.11;96.54;70.1;8.59;;;
13149;;1/7/2024 20:00;8.59;96.38;70.15;8.62;;;
13150;;1/7/2024 21:00;8.13;96.18;70.18;11.32;;;
13151;;1/7/2024 22:00;7.68;95.89;70.19;15.63;;;
13152;;1/7/2024 23:00;7.12;95.63;70.17;19.1;;;
13153;;2/7/2024 0:00;6.63;95.3;70.12;22.9;;;
13154;;2/7/2024 1:00;6.26;95.48;70.08;25.68;;;
13155;;2/7/2024 2:00;6.16;95.41;70.07;26.72;;;
13156;;2/7/2024 3:00;6.17;95.34;70.06;27.82;;;
13157;;2/7/2024 4:00;6.1;95.57;70.06;22.76;;;
13158;;2/7/2024 5:00;5.94;96.16;70.07;15.86;;;
13159;;2/7/2024 6:00;6.29;95.75;70.09;13.55;;;
13160;;2/7/2024 7:00;7.59;94.04;70.12;3.79;;;
13161;;2/7/2024 8:00;9.49;92.49;70.16;5.88;;;
13162;;2/7/2024 9:00;10.89;86.81;70.18;7.19;;;
13163;;2/7/2024 10:00;11.83;79.73;70.19;7.16;;;
13164;;2/7/2024 11:00;12.23;75.32;70.2;6.35;;;
13165;;2/7/2024 12:00;12.11;73.76;70.18;5.33;;;
13166;;2/7/2024 13:00;11.69;74.08;70.14;3.86;;;
13167;;2/7/2024 14:00;11.1;75.47;70.1;2.32;;;
13168;;2/7/2024 15:00;10.35;77.9;70.07;1.12;;;
13169;;2/7/2024 16:00;9.46;81.08;70.07;0.47;;;
13170;;2/7/2024 17:00;8.33;86.21;70.08;0.57;;;
13171;;2/7/2024 18:00;7.16;93.41;70.1;1.09;;;
13172;;2/7/2024 19:00;6.58;95.87;70.14;1.64;;;
13173;;2/7/2024 20:00;6.13;96.71;70.18;1.75;;;
13174;;2/7/2024 21:00;5.81;96.73;70.2;1.69;;;
13175;;2/7/2024 22:00;5.5;96.74;70.21;1.58;;;
13176;;2/7/2024 23:00;5.28;96.08;70.2;1.36;;;
13177;;3/7/2024 0:00;5.14;95.57;70.16;1.11;;;
13178;;3/7/2024 1:00;5.08;95.13;70.1;0.88;;;
13179;;3/7/2024 2:00;5.14;94.42;70.06;0.78;;;
13180;;3/7/2024 3:00;5.17;94.07;70.04;0.81;;;
13181;;3/7/2024 4:00;5.06;94.53;70.03;0.92;;;
13182;;3/7/2024 5:00;4.9;95.22;70.04;1.08;;;
13183;;3/7/2024 6:00;5.14;95.07;70.07;1.16;;;
13184;;3/7/2024 7:00;6.52;92.22;70.12;1.9;;;
13185;;3/7/2024 8:00;8.01;89.07;70.18;2.01;;;
13186;;3/7/2024 9:00;9.5;83.95;70.22;2.06;;;
13187;;3/7/2024 10:00;10.53;79.95;70.24;2.04;;;
13188;;3/7/2024 11:00;11.11;77.51;70.23;1.87;;;
13189;;3/7/2024 12:00;11.41;75.85;70.18;1.7;;;
13190;;3/7/2024 13:00;11.64;74.79;70.11;1.47;;;
13191;;3/7/2024 14:00;11.56;75.03;70.04;1.37;;;
13192;;3/7/2024 15:00;11.16;76.92;70.0;1.33;;;
13193;;3/7/2024 16:00;10.58;79.93;69.99;1.25;;;
13194;;3/7/2024 17:00;9.71;85.94;70.0;1.08;;;
13195;;3/7/2024 18:00;8.03;96.54;70.04;1.03;;;
13196;;3/7/2024 19:00;7.39;100.0;70.1;0.87;;;
13197;;3/7/2024 20:00;7.12;100.0;70.15;0.83;;;
13198;;3/7/2024 21:00;6.98;100.0;70.18;1.13;;;
13199;;3/7/2024 22:00;6.8;100.0;70.19;1.48;;;
13200;;3/7/2024 23:00;6.54;100.0;70.17;1.71;;;
13201;;4/7/2024 0:00;6.22;100.0;70.13;1.68;;;
13202;;4/7/2024 1:00;5.77;100.0;70.07;1.41;;;
13203;;4/7/2024 2:00;5.38;100.0;70.03;1.11;;;
13204;;4/7/2024 3:00;5.11;100.0;70.01;0.72;;;
13205;;4/7/2024 4:00;4.95;100.0;70.01;0.45;;;
13206;;4/7/2024 5:00;4.85;100.0;70.03;0.29;;;
13207;;4/7/2024 6:00;5.52;99.11;70.06;0.2;;;
13208;;4/7/2024 7:00;8.05;92.77;70.1;0.39;;;
13209;;4/7/2024 8:00;10.45;86.27;70.15;1.24;;;
13210;;4/7/2024 9:00;12.75;77.44;70.17;2.69;;;
13211;;4/7/2024 10:00;14.28;71.39;70.17;4.03;;;
13212;;4/7/2024 11:00;15.01;68.46;70.13;4.41;;;
13213;;4/7/2024 12:00;15.46;67.14;70.07;4.25;;;
13214;;4/7/2024 13:00;15.47;68.24;70.0;4.14;;;
13215;;4/7/2024 14:00;15.14;69.84;69.94;3.94;;;
13216;;4/7/2024 15:00;14.23;73.63;69.92;3.71;;;
13217;;4/7/2024 16:00;13.19;78.42;69.92;3.33;;;
13218;;4/7/2024 17:00;11.81;85.89;69.95;2.65;;;
13219;;4/7/2024 18:00;10.0;96.33;70.0;1.88;;;
13220;;4/7/2024 19:00;9.06;100.0;70.07;1.1;;;
13221;;4/7/2024 20:00;8.43;100.0;70.14;0.66;;;
13222;;4/7/2024 21:00;8.17;100.0;70.18;0.42;;;
13223;;4/7/2024 22:00;7.96;100.0;70.2;0.26;;;
13224;;4/7/2024 23:00;7.67;100.0;70.2;0.3;;;
13225;;5/7/2024 0:00;7.32;100.0;70.16;0.3;;;
13226;;5/7/2024 1:00;7.08;100.0;70.1;0.31;;;
13227;;5/7/2024 2:00;6.66;100.0;70.06;0.36;;;
13228;;5/7/2024 3:00;6.29;100.0;70.04;0.4;;;
13229;;5/7/2024 4:00;6.01;100.0;70.05;0.48;;;
13230;;5/7/2024 5:00;5.84;99.47;70.06;0.63;;;
13231;;5/7/2024 6:00;6.38;97.6;70.09;0.78;;;
13232;;5/7/2024 7:00;8.27;92.04;70.13;0.48;;;
13233;;5/7/2024 8:00;9.74;88.66;70.18;0.74;;;
13234;;5/7/2024 9:00;11.27;83.51;70.21;1.35;;;
13235;;5/7/2024 10:00;12.49;78.36;70.21;1.78;;;
13236;;5/7/2024 11:00;13.23;75.07;70.19;2.16;;;
13237;;5/7/2024 12:00;13.55;74.12;70.15;2.19;;;
13238;;5/7/2024 13:00;13.92;72.93;70.09;2.08;;;
13239;;5/7/2024 14:00;13.92;72.94;70.04;1.95;;;
13240;;5/7/2024 15:00;13.54;74.59;70.01;1.72;;;
13241;;5/7/2024 16:00;12.51;79.32;70.0;1.42;;;
13242;;5/7/2024 17:00;11.07;88.28;70.02;1.11;;;
13243;;5/7/2024 18:00;9.81;96.27;70.07;0.91;;;
13244;;5/7/2024 19:00;9.47;97.63;70.12;0.83;;;
13245;;5/7/2024 20:00;9.15;97.72;70.17;0.57;;;
13246;;5/7/2024 21:00;8.84;97.29;70.21;0.45;;;
13247;;5/7/2024 22:00;8.54;97.01;70.23;0.43;;;
13248;;5/7/2024 23:00;8.27;96.96;70.22;0.43;;;
13249;;6/7/2024 0:00;8.0;96.62;70.18;0.44;;;
13250;;6/7/2024 1:00;7.79;96.27;70.14;0.5;;;
13251;;6/7/2024 2:00;7.68;96.21;70.11;0.6;;;
13252;;6/7/2024 3:00;7.66;96.33;70.1;0.58;;;
13253;;6/7/2024 4:00;7.78;96.3;70.12;0.54;;;
13254;;6/7/2024 5:00;7.92;96.47;70.15;0.56;;;
13255;;6/7/2024 6:00;7.9;96.35;70.19;0.64;;;
13256;;6/7/2024 7:00;8.29;94.41;70.25;0.72;;;
13257;;6/7/2024 8:00;8.99;90.78;70.29;0.75;;;
13258;;6/7/2024 9:00;10.24;84.66;70.32;0.9;;;
13259;;6/7/2024 10:00;11.9;77.34;70.32;0.93;;;
13260;;6/7/2024 11:00;12.82;73.91;70.29;0.92;;;
13261;;6/7/2024 12:00;13.04;73.11;70.26;1.0;;;
13262;;6/7/2024 13:00;12.91;73.01;70.21;1.49;;;
13263;;6/7/2024 14:00;12.59;73.89;70.16;2.33;;;
13264;;6/7/2024 15:00;11.98;76.08;70.12;2.5;;;
13265;;6/7/2024 16:00;10.88;80.62;70.11;1.88;;;
13266;;6/7/2024 17:00;9.55;87.86;70.12;1.37;;;
13267;;6/7/2024 18:00;8.54;94.89;70.15;1.15;;;
13268;;6/7/2024 19:00;8.22;96.51;70.18;0.96;;;
13269;;6/7/2024 20:00;8.07;96.73;70.22;0.87;;;
13270;;6/7/2024 21:00;7.78;97.11;70.25;0.68;;;
13271;;6/7/2024 22:00;7.41;97.44;70.26;0.77;;;
13272;;6/7/2024 23:00;7.07;97.4;70.25;0.78;;;
13273;;7/7/2024 0:00;6.77;97.23;70.22;0.79;;;
13274;;7/7/2024 1:00;6.64;96.8;70.18;0.86;;;
13275;;7/7/2024 2:00;6.57;96.43;70.16;0.85;;;
13276;;7/7/2024 3:00;6.56;96.04;70.16;0.88;;;
13277;;7/7/2024 4:00;6.52;95.98;70.17;1.0;;;
13278;;7/7/2024 5:00;6.47;96.22;70.19;1.13;;;
13279;;7/7/2024 6:00;6.63;96.22;70.21;1.43;;;
13280;;7/7/2024 7:00;7.45;95.1;70.24;2.73;;;
13281;;7/7/2024 8:00;8.44;92.29;70.28;1.93;;;
13282;;7/7/2024 9:00;9.26;88.4;70.31;0.68;;;
13283;;7/7/2024 10:00;10.41;82.99;70.31;0.28;;;
13284;;7/7/2024 11:00;11.44;77.97;70.29;0.2;;;
13285;;7/7/2024 12:00;12.0;75.17;70.25;0.24;;;
13286;;7/7/2024 13:00;11.99;74.84;70.2;0.34;;;
13287;;7/7/2024 14:00;11.49;76.23;70.15;0.52;;;
13288;;7/7/2024 15:00;10.83;77.98;70.12;0.63;;;
13289;;7/7/2024 16:00;9.76;82.0;70.11;0.51;;;
13290;;7/7/2024 17:00;8.5;88.08;70.12;0.48;;;
13291;;7/7/2024 18:00;7.62;94.18;70.13;0.41;;;
13292;;7/7/2024 19:00;7.14;95.04;70.15;0.29;;;
13293;;7/7/2024 20:00;6.67;95.23;70.18;0.37;;;
13294;;7/7/2024 21:00;6.31;94.86;70.21;0.33;;;
13295;;7/7/2024 22:00;6.05;94.69;70.22;0.28;;;
13296;;7/7/2024 23:00;5.82;94.27;70.22;0.27;;;
13297;;8/7/2024 0:00;5.37;93.34;70.18;0.26;;;
13298;;8/7/2024 1:00;5.0;92.76;70.13;0.3;;;
13299;;8/7/2024 2:00;4.71;93.03;70.09;0.34;;;
13300;;8/7/2024 3:00;4.49;93.38;70.06;0.3;;;
13301;;8/7/2024 4:00;4.32;93.69;70.06;0.25;;;
13302;;8/7/2024 5:00;4.2;94.23;70.07;0.26;;;
13303;;8/7/2024 6:00;4.48;93.49;70.1;0.43;;;
13304;;8/7/2024 7:00;6.41;87.5;70.14;0.03;;;
13305;;8/7/2024 8:00;8.79;80.43;70.18;0.03;;;
13306;;8/7/2024 9:00;10.98;72.96;70.21;0.03;;;
13307;;8/7/2024 10:00;12.35;68.98;70.22;0.02;;;
13308;;8/7/2024 11:00;13.09;67.71;70.21;0.02;;;
13309;;8/7/2024 12:00;13.21;67.96;70.18;0.03;;;
13310;;8/7/2024 13:00;13.04;68.53;70.13;0.03;;;
13311;;8/7/2024 14:00;12.7;68.96;70.08;0.04;;;
13312;;8/7/2024 15:00;11.94;71.26;70.04;0.05;;;
13313;;8/7/2024 16:00;10.89;75.27;70.03;0.05;;;
13314;;8/7/2024 17:00;9.41;82.55;70.04;0.05;;;
13315;;8/7/2024 18:00;7.56;94.91;70.07;0.05;;;
13316;;8/7/2024 19:00;7.07;98.21;70.11;0.04;;;
13317;;8/7/2024 20:00;6.97;97.63;70.17;0.02;;;
13318;;8/7/2024 21:00;6.72;97.11;70.21;0.02;;;
13319;;8/7/2024 22:00;6.3;97.75;70.22;0.02;;;
13320;;8/7/2024 23:00;6.12;97.4;70.2;0.02;;;
13321;;9/7/2024 0:00;5.73;98.9;70.15;0.02;;;
13322;;9/7/2024 1:00;5.49;99.37;70.09;0.01;;;
13323;;9/7/2024 2:00;5.35;99.91;70.05;0.01;;;
13324;;9/7/2024 3:00;5.5;98.97;70.04;0.01;;;
13325;;9/7/2024 4:00;5.61;98.23;70.05;0.01;;;
13326;;9/7/2024 5:00;5.7;98.14;70.07;0.01;;;
13327;;9/7/2024 6:00;6.16;96.87;70.1;0.02;;;
13328;;9/7/2024 7:00;7.76;91.7;70.13;1.32;;;
13329;;9/7/2024 8:00;9.65;86.95;70.16;1.95;;;
13330;;9/7/2024 9:00;11.43;81.76;70.17;3.13;;;
13331;;9/7/2024 10:00;13.1;76.04;70.16;3.57;;;
13332;;9/7/2024 11:00;14.07;72.26;70.13;3.23;;;
13333;;9/7/2024 12:00;14.57;70.18;70.09;3.06;;;
13334;;9/7/2024 13:00;14.38;70.52;70.03;3.35;;;
13335;;9/7/2024 14:00;14.18;71.52;69.98;3.47;;;
13336;;9/7/2024 15:00;13.5;73.86;69.94;3.24;;;
13337;;9/7/2024 16:00;12.64;77.6;69.94;3.04;;;
13338;;9/7/2024 17:00;11.22;85.34;69.97;3.46;;;
13339;;9/7/2024 18:00;9.44;95.99;70.01;4.18;;;
13340;;9/7/2024 19:00;8.55;99.32;70.07;3.92;;;
13341;;9/7/2024 20:00;8.06;98.53;70.13;3.63;;;
13342;;9/7/2024 21:00;7.79;97.25;70.16;3.58;;;
13343;;9/7/2024 22:00;7.32;98.36;70.17;3.3;;;
13344;;9/7/2024 23:00;7.14;97.77;70.14;3.06;;;
13345;;10/7/2024 0:00;6.83;97.87;70.07;2.62;;;
13346;;10/7/2024 1:00;6.46;98.33;70.0;2.07;;;
13347;;10/7/2024 2:00;6.27;98.64;69.97;1.68;;;
13348;;10/7/2024 3:00;6.23;98.79;69.96;1.45;;;
13349;;10/7/2024 4:00;6.28;98.71;69.98;1.56;;;
13350;;10/7/2024 5:00;6.51;98.57;70.0;1.92;;;
13351;;10/7/2024 6:00;7.17;97.65;70.04;2.23;;;
13352;;10/7/2024 7:00;8.93;94.28;70.08;0.83;;;
13353;;10/7/2024 8:00;10.44;89.71;70.11;1.14;;;
13354;;10/7/2024 9:00;12.35;81.84;70.11;1.51;;;
13355;;10/7/2024 10:00;13.76;75.13;70.12;1.96;;;
13356;;10/7/2024 11:00;14.63;71.41;70.11;2.36;;;
13357;;10/7/2024 12:00;15.15;69.01;70.06;2.72;;;
13358;;10/7/2024 13:00;15.39;67.7;70.0;3.07;;;
13359;;10/7/2024 14:00;15.28;67.55;69.94;2.9;;;
13360;;10/7/2024 15:00;14.73;69.56;69.92;2.59;;;
13361;;10/7/2024 16:00;13.61;74.03;69.93;2.49;;;
13362;;10/7/2024 17:00;12.07;82.8;69.97;2.09;;;
13363;;10/7/2024 18:00;9.7;96.54;70.01;1.75;;;
13364;;10/7/2024 19:00;8.56;100.0;70.06;1.22;;;
13365;;10/7/2024 20:00;7.98;100.0;70.1;0.86;;;
13366;;10/7/2024 21:00;7.54;100.0;70.12;0.6;;;
13367;;10/7/2024 22:00;6.92;100.0;70.13;0.52;;;
13368;;10/7/2024 23:00;6.45;100.0;70.11;0.57;;;
13369;;11/7/2024 0:00;6.4;100.0;70.07;0.87;;;
13370;;11/7/2024 1:00;6.5;100.0;70.03;0.85;;;
13371;;11/7/2024 2:00;6.58;100.0;70.0;1.14;;;
13372;;11/7/2024 3:00;6.64;100.0;69.99;1.21;;;
13373;;11/7/2024 4:00;6.62;100.0;70.0;0.99;;;
13374;;11/7/2024 5:00;6.58;100.0;70.04;0.72;;;
13375;;11/7/2024 6:00;7.29;99.74;70.08;0.56;;;
13376;;11/7/2024 7:00;9.72;92.79;70.13;0.04;;;
13377;;11/7/2024 8:00;11.28;86.33;70.18;0.04;;;
13378;;11/7/2024 9:00;13.04;77.57;70.2;0.05;;;
13379;;11/7/2024 10:00;14.14;71.59;70.2;0.05;;;
13380;;11/7/2024 11:00;14.7;69.5;70.19;0.06;;;
13381;;11/7/2024 12:00;15.14;67.46;70.15;0.07;;;
13382;;11/7/2024 13:00;15.1;66.6;70.1;0.06;;;
13383;;11/7/2024 14:00;14.95;66.61;70.04;0.06;;;
13384;;11/7/2024 15:00;14.43;67.57;70.01;0.06;;;
13385;;11/7/2024 16:00;13.69;69.84;70.02;0.05;;;
13386;;11/7/2024 17:00;12.29;77.89;70.05;0.06;;;
13387;;11/7/2024 18:00;9.46;94.28;70.1;0.06;;;
13388;;11/7/2024 19:00;8.5;100.0;70.14;0.05;;;
13389;;11/7/2024 20:00;8.29;100.0;70.19;0.07;;;
13390;;11/7/2024 21:00;8.23;100.0;70.22;0.08;;;
13391;;11/7/2024 22:00;8.22;98.8;70.21;0.13;;;
13392;;11/7/2024 23:00;8.03;99.43;70.18;0.16;;;
13393;;12/7/2024 0:00;8.03;98.73;70.13;0.17;;;
13394;;12/7/2024 1:00;8.14;98.33;70.07;0.15;;;
13395;;12/7/2024 2:00;8.31;99.07;70.03;0.12;;;
13396;;12/7/2024 3:00;8.67;99.45;70.03;0.11;;;
13397;;12/7/2024 4:00;9.13;98.96;70.07;0.17;;;
13398;;12/7/2024 5:00;9.14;97.43;70.12;0.35;;;
13399;;12/7/2024 6:00;8.86;95.55;70.18;0.52;;;
13400;;12/7/2024 7:00;9.49;90.63;70.25;23.23;;;
13401;;12/7/2024 8:00;10.47;84.4;70.3;18.03;;;
13402;;12/7/2024 9:00;11.52;78.15;70.31;15.6;;;
13403;;12/7/2024 10:00;11.91;75.27;70.31;11.94;;;
13404;;12/7/2024 11:00;11.93;74.76;70.29;9.45;;;
13405;;12/7/2024 12:00;12.14;73.37;70.25;7.89;;;
13406;;12/7/2024 13:00;12.19;72.45;70.21;6.9;;;
13407;;12/7/2024 14:00;11.95;72.94;70.17;6.19;;;
13408;;12/7/2024 15:00;11.34;74.85;70.16;5.8;;;
13409;;12/7/2024 16:00;10.39;78.14;70.16;5.47;;;
13410;;12/7/2024 17:00;8.93;85.06;70.19;5.84;;;
13411;;12/7/2024 18:00;7.59;93.87;70.23;7.78;;;
13412;;12/7/2024 19:00;6.93;95.8;70.28;8.78;;;
13413;;12/7/2024 20:00;6.47;95.34;70.31;7.57;;;
13414;;12/7/2024 21:00;5.97;95.6;70.33;6.89;;;
13415;;12/7/2024 22:00;5.37;95.8;70.34;6.96;;;
13416;;12/7/2024 23:00;4.89;95.56;70.34;6.5;;;
13417;;13/7/2024 0:00;4.82;95.84;70.3;5.81;;;
13418;;13/7/2024 1:00;4.98;96.13;70.25;6.24;;;
13419;;13/7/2024 2:00;5.09;96.11;70.22;7.42;;;
13420;;13/7/2024 3:00;5.12;96.02;70.2;8.32;;;
13421;;13/7/2024 4:00;5.13;96.09;70.21;9.57;;;
13422;;13/7/2024 5:00;5.2;96.16;70.23;11.45;;;
13423;;13/7/2024 6:00;5.43;96.04;70.26;12.72;;;
13424;;13/7/2024 7:00;6.3;94.23;70.31;1.56;;;
13425;;13/7/2024 8:00;7.35;91.75;70.34;1.64;;;
13426;;13/7/2024 9:00;8.42;88.26;70.36;1.65;;;
13427;;13/7/2024 10:00;9.35;84.21;70.36;1.66;;;
13428;;13/7/2024 11:00;9.95;80.77;70.34;1.6;;;
13429;;13/7/2024 12:00;10.22;78.55;70.29;1.46;;;
13430;;13/7/2024 13:00;10.41;76.7;70.23;1.35;;;
13431;;13/7/2024 14:00;10.43;75.92;70.18;1.18;;;
13432;;13/7/2024 15:00;10.01;77.32;70.15;1.06;;;
13433;;13/7/2024 16:00;9.29;80.2;70.15;0.87;;;
13434;;13/7/2024 17:00;8.0;86.72;70.17;0.68;;;
13435;;13/7/2024 18:00;6.86;95.26;70.21;0.46;;;
13436;;13/7/2024 19:00;6.69;96.65;70.24;0.37;;;
13437;;13/7/2024 20:00;6.48;96.37;70.27;0.33;;;
13438;;13/7/2024 21:00;6.23;96.8;70.3;0.36;;;
13439;;13/7/2024 22:00;6.16;96.95;70.33;0.41;;;
13440;;13/7/2024 23:00;6.06;96.43;70.33;0.44;;;
13441;;14/7/2024 0:00;5.87;96.21;70.29;0.45;;;
13442;;14/7/2024 1:00;5.68;96.08;70.25;0.4;;;
